Категорія,URL товару,Відгук
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Це і є відмінність лінійки від більш дорогої. але є варіант. Можна придбати за 400 грн адаптер і все будет без проблем працювати через HDMI ARC Converter такий, що працює з ТВ."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Дякуємо за ваш коментар, приємного перегляду! Не забутьте активувати акційні підписки на 3 місяці для MEGOGO, SWEET.TV та Київстар ТБ, активація здійснюється через промокоди. Для їх отримання необхідно звернутися на гарячу лінію по ТВ Philips: 0 800 50-47-04 (Пн.-Пт., з 9:00 до 18:00)."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Дякуємо за ваш коментар, приємного перегляду! Не забутьте активувати акційні підписки на 3 місяці для MEGOGO, SWEET.TV та Київстар ТБ, активація здійснюється через промокоди. Для їх отримання необхідно звернутися на гарячу лінію по ТВ Philips: 0 800 50-47-04 (Пн.-Пт., з 9:00 до 18:00)."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Вітаю, як вам телевізор після місяця використання?
Планую взяти для PS5"
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Дякуємо за ваш коментар, приємного перегляду! Не забутьте активувати акційні підписки на 3 місяці для MEGOGO, SWEET.TV та Київстар ТБ, активація здійснюється через промокоди. Для їх отримання необхідно звернутися на гарячу лінію по ТВ Philips: 0 800 50-47-04 (Пн.-Пт., з 9:00 до 18:00)."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Приносимо вибачення за завдані незручності! Для здійснення діагностики і ремонту ви можете звернутися як у Розетку, так і у авторизований сервісний центр по ТВ Philips, додаткова інформація за телефоном гарячої лінії по ТВ Philips: 0 800 50-47-04."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Дякуємо за ваш коментар, приємного перегляду! Не забутьте активувати акційні підписки на 3 місяці для MEGOGO, SWEET.TV та Київстар ТБ, активація здійснюється через промокоди. Для їх отримання необхідно звернутися на гарячу лінію по ТВ Philips: 0 800 50-47-04 (Пн.-Пт., з 9:00 до 18:00)."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Доброго дня! Дякуємо за звернення. Для вирішення питання зверніться, будь ласка, в службу підтримки за посиланням посилання"
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Приносимо вибачення за завдані незручності. Маємо надію, що питання буде вирішене у найкоротші терміни."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Оновлення.

Придбав собі ще один цей ТВ, поки очікую на повернення коштів за попередній бракований.

ТВ крутий безсумнівно, і звук, і картинка, і амбілайт. Своїх грошей вартує.

Лиш сподіваюсь, що як можна швидше вирішиться питання із поверненням коштів за попередній... Бо доходить 2 тижні - інформації і відповіді нуль"
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Дякуємо за ваш коментар, приємного перегляду! Не забутьте активувати акційні підписки на 3 місяці для MEGOGO, SWEET.TV та Київстар ТБ, активація здійснюється через промокоди. Для їх отримання необхідно звернутися на гарячу лінію по ТВ Philips: 0 800 50-47-04 (Пн.-Пт., з 9:00 до 18:00)."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Дякуємо за ваш коментар, приємного перегляду! Не забутьте активувати акційні підписки на 3 місяці для MEGOGO, SWEET.TV та Київстар ТБ, активація здійснюється через промокоди. Для їх отримання необхідно звернутися на гарячу лінію по ТВ Philips: 0 800 50-47-04 (Пн.-Пт., з 9:00 до 18:00)."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Дякуємо за ваш коментар, приємного перегляду! Не забутьте активувати акційні підписки на 3 місяці для MEGOGO, SWEET.TV та Київстар ТБ, активація здійснюється через промокоди. Для їх отримання необхідно звернутися на гарячу лінію по ТВ Philips: 0 800 50-47-04 (Пн.-Пт., з 9:00 до 18:00)."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Дякуємо за ваш коментар, приємного перегляду! Не забутьте активувати акційні підписки на 3 місяці для MEGOGO, SWEET.TV та Київстар ТБ, активація здійснюється через промокоди. Для їх отримання необхідно звернутися на гарячу лінію по ТВ Philips: 0 800 50-47-04 (Пн.-Пт., з 9:00 до 18:00)."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,"🔁 Добрий день! Дякуємо за ваш коментар, приємного перегляду! Не забутьте активувати акційні підписки на 3 місяці для MEGOGO, SWEET.TV та Київстар ТБ, активація здійснюється через промокоди. Для їх отримання необхідно звернутися на гарячу лінію по ТВ Philips: 0 800 50-47-04 (Пн.-Пт., з 9:00 до 18:00)."
Телевізори,https://rozetka.com.ua/ua/philips-43pus8009-12/p451330412/,🔁 Відсутній голосовий пошук
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Скиньте до заводських налаштуваннь, мені допомогло, тепер літає"
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! Дякуємо за зворотний зв'язок до продукту. Судячи з відгуку, у Вас є зауваження до роботи пристрою. Щоб ми спробували Вам допомогти, будь ласка, зверніться за безкоштовним номером 0 800 50-20-00. Ми працюємо щодня з 07:00 до 22:00."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! Дякуємо за звернення. Для вирішення питання зверніться, будь ласка, в службу підтримки за посиланням посилання"
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Еммм... Які 60 фпс при частоті оновлення екрану 50 герц? Я чогось не розумію? Просто цікавлюсь, з приводу самого телевізора нічого не маю проти"
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Спробуйте скинути до заводських налаштувань.
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! Дякуємо за звернення. Для вирішення питання зверніться, будь ласка, в службу підтримки за посиланням посилання"
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Яку модель саундбара купували?
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Через блютуз )
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Пульт плохой
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Так, теж морочився. Там треба 8х20 болт."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Є, в tizen os з 18 року є ейрплей"
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Доброго дня. Модель має Apple AirPlay 2.
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Голосовой поиск есть через смартфон через приложение Smart Thinks/Bixby.
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Ірина . Такий пошук є але є одне але ,він працює тільки якщо телевізор під'єднаний до однієї мережі вай фай з телефоном і взагалі малось на увазі з коробки відсутній голосовий пошук ."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Ндр є сть ілі немає
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Они чеки на почту или в кабинете в электронном виде присылают теперь
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Налаштуйте його і буде Вам щастя
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Дайте посилання на кронштейн, будь ласка"
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 посилання
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 підкажіть будьласка розміри вашої кімнати, бо вагаюся брати 60 чи 65 для себе"
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Підкажіть а це яка діагональ
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Доброго дня! Ця модель має 43 діагональ.
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Почему нет голосового поиска?
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Доброго дня! На пульті не передбачено. Голосовий пошук на пульті доступний з моделі UE50DU8000UXUA.
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 штовхати кнопку гучності ні?
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Як це?Немає замовлення в особистому кабінеті?Я такого не бачив ніколи.
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Добрий день, який роозмір по діагоналі ?"
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в
підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! Дякуємо за звернення. Для вирішення питання зверніться, будь ласка, в службу підтримки за посиланням посилання"
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Хотели всей семьей посмотреть на этом телевизоре футбол Украина-Румыния. Но вместо этого в это время транслировался гей-парад из Мюнхена, в котором 11 брутальных состоятельных молодых людей в украинской футбольной форме рачительно демонстрировали свою бескомпромиссную приверженность европейским ценностям. В прекрасном изображении и при качественном звуке, но с трансляцией, видать, что-то напутали в тот день."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 А если пульт другой купить? голосовой появиться?
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,🔁 Доброго дня! Модель під якою залишено відгук 2024 модельного року і в неї фізично ще міг вийти гарантійний термін.
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Мав телевізо samsung au8000 50 ймів, помер на другий рік користування. Матриця покинула чат. Спочатку полоси, згодом циклічна перезагрузка. Ремонт лише не гарантійний по ціні телевізора."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Доброго дня! На жаль, ""цю"" модель не можливо було придбати у 2020 році."
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Це телевізор 2024 року , які 2,5 роки ? Плюс діагоналі 50/55/60/65 , ви Ігоре щось напевно переплутали )))"
Телевізори,https://rozetka.com.ua/ua/samsung-ue55du7100uxua/p420558780/,"🔁 Телевізор 2024 року, ви пишете коментар у 2024 році, що телевізор у використанні у вас три роки... Ви що, винайшли машину часу???"
Телевізори,https://rozetka.com.ua/ua/ergo-43juq85/p458776389/,"🔁 Там ще такий прикол буде, якщо телевізор деякий час буде відключений від електромережі, то він від'єднається і знову потрібно буде підключати)"
Телевізори,https://rozetka.com.ua/ua/ergo-43juq85/p458776389/,"🔁 Доброго дня! Дякуємо за звернення. Для вирішення питання зверніться, будь ласка, в службу підтримки за посиланням посилання"
Телевізори,https://rozetka.com.ua/ua/ergo-43juq85/p458776389/,🔁 Причина 30Hz при підключенні до ПК у налаштуваннях HDMI в ТВ. Скоріш за все у Вас обраний режим HDMI 1.4 заміть 2.0/2.1.
Телевізори,https://rozetka.com.ua/ua/ergo-43juq85/p458776389/,"🔁 Вітаємо.
Ваші зауваження передано на доопрацювання розробниками програмного забезпечення.
Це займає деякий час, оскільки всі зміни в ПЗ робляться тільки через Google."
Телевізори,https://rozetka.com.ua/ua/ergo-43juq85/p458776389/,"🔁 Судячи з характеристик (матовий екран, пошук пульту) якщо це і Skyworth, то модель Q66G, а не Q3B. І нічого дивного тут нема - звичайний ОЕМ"
Телевізори,https://rozetka.com.ua/ua/ergo-43juq85/p458776389/,"🔁 Вітаємо.
1. Що до браузера: можете обрати самостійно, який Вам подобається найбільше, наприклад:TV-BrowseHere, TV Web Browser або інші у переліку Google Play.
2. Що до голосового управління: Натискаєте клавішу голосового керування на пульті та говорите ""Hey Google"", та команду для телевізора."
Телевізори,https://rozetka.com.ua/ua/ergo-43juq85/p458776389/,"🔁 Вітаємо.
Налаштувати звук модливо у Налаштуваннях - Звук - Користувач."
Телевізори,https://rozetka.com.ua/ua/satelit-24h8000t/p426701793/,"🔁 А как Вы подключили компьютерные колонки... в какой разъём? В этом телеке же нет разъема для наушников!!!
Как Вы умудрились подключить напрямую???"
Телевізори,https://rozetka.com.ua/ua/satelit-24h8000t/p426701793/,🔁 Вихід на навушники в цьому телевізорі є. Ззаду біля роз'єму для смарт-карт. Це добре видно також на фото товару.
Телевізори,https://rozetka.com.ua/ua/satelit-24h8000t/p426701793/,🔁 Дякуємо що обираєте Satelit)
Телевізори,https://rozetka.com.ua/ua/satelit-24h8000t/p426701793/,🔁 Дякуємо високу за оцінку товару!
Телевізори,https://rozetka.com.ua/ua/satelit-24h8000t/p426701793/,🔁 Дякуємо високу за оцінку товару!
Телевізори,https://rozetka.com.ua/ua/satelit-24h8000t/p426701793/,🔁 Дякуємо за ваш відгук!
Телевізори,https://rozetka.com.ua/ua/satelit-24h8000t/p426701793/,"🔁 Дякуємо, що обираєте нас!"
Телевізори,https://rozetka.com.ua/ua/satelit-24h8000t/p426701793/,🔁 Дякуємо за високу оцінку товару!
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 Так это телевизор самого начального уровня! Что от него можно вообще хотеть? 300 баксов за 43 Самсунг! Когда такое было еще?
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 А чи є в ньому Bluetooth?
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 Доброго дня! Модель не має Bluetooth.
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 Чек - це і є гарантійний талон
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 Поменяйте батарейки
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! Дякуємо за звернення. Для вирішення питання зверніться, будь ласка, в службу підтримки за посиланням посилання"
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 У меня 7 модель тоже тормозит
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! Дякуємо за звернення. Для вирішення питання зверніться, будь ласка, в службу підтримки за посиланням посилання"
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! Дякуємо за зворотний зв'язок до продукту. Судячи з відгуку, у Вас є зауваження до роботи пристрою. Щоб ми спробували Вам допомогти, будь ласка, зверніться за безкоштовним номером 0 800 50-20-00. Ми працюємо щодня з 07:00 до 22:00."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Ні. А повинні?
Порушувати цілісність кожної упаковки, щоб перевіряти товари, 99,9% із яким будуть просто робочими? Витрачаючи на це тисячі людино-годин та грошей на зарплати співробітникам (здогадайтесь із першого разу, в ціну чого будуть закладені подібні витрати). Не кажучи вже про численні скарги на нецілісну упаковку, яка переважною більшістю покупців сприймається як факт уживаності товару.
Ні. Для перевірок існує контроль якості на виробництві ще до того, як товар був упакований."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! Дивитися будь ласка ретельніше, коли замовляли, там усе написано"
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Напишіть краще, як працює?"
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Так це перевірка на биті пікселі, а не просто на увімкнення чи роботу. На пікселі це платна послуга"
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 AVI слишком старый формат, чтоб говорить о его актуальности на сегодня. Я им лет 15 не пользуюсь. Но это легко исправить, купите отдельно от тв коробочку, которая читает его. Она не будет дорогой."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 Ніжки можна було зняти))
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 Один рік
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 Доброго дня! Офіційна гарантія 1 рік.
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 підкажіть точну назву застосунка на телефон, будь ласка! бо я після купівлі завантажував якусь дурню - лише надивився реклами і повідомлень з помилками, але нічого підключити так і не зміг"
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Ви точно телевізор купували? Бо, таке враження, що блендер."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 для рішення проблеми підключення клавіатур і тд - користуюся копійчаним юсб-хабом. мій коштує може гривень 100-200. в ньому є два юсб 2.0 (якраз щоб підключити клавіатуру мишку і тд), і один юсб 3.0 - я в нього флешку з фільмами включаю. в цьому ж хабі є і кардридер для СД-карток - я закинув туди музику (щоб уже не діставати картку і не заморочуватися) і за бажання слухаю музику на телевізорі.
так, треба докуповувати хаб самостійно, і не так зручно аби в телевізорі було більше юсб з заводу. але цей варіант працює, можете і собі таке організувати. трііішечки напряг, але працює :)"
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 По Вашому чеку, доставка безкоштовна.
А далі починається, побачили, що людина похилого віку, не розуміється і почався розводняк.. Ще й конкретний.. Жах."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Ситуація досить дивна, як на мій погляд. Але не чекайте вичерпної відповіді в коментах від представників бренду (тут вони зазвичай просто шаблонні) - зверніться зі своєю конкретикою до чату Rozetka HelpCenter та запитайте по всіх пунктах: доставка, а головне налаштування, які обійшлися вам в 60% вартості ТВ (!!!). Ну а по результатах, звичайно, було б цікаво щоб ви в коментах виклали відповіді які отримаєте."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доставка 13.10. чек на настройку 15.10. просто от незнания как настроить телевизор обратились к кому-то, скорее всего по объявлению. Они и облапошили. Розетка то тут причем?"
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 Хотілось би отримати відповідь представника на цей коментар. Дійсно щоб користуватися телевізором треба доплатити плюс до ціни 7 тисяч гривень? Телевізор дійсно з росії?
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! Телевізори, що імпортовані в Україну ТОВ Самсунг Електронікс Україна Компані, розроблені для розповсюдження на території України, а відтак виробником такі моделі було локалізовано відповідно до вимог діючих технічних стандартів та особливостей надання певних послуг всередині країни. Такі телевізори відповідають вимогам технічних регламентів та національних стандартів. Ви можете розпізнати офіційні моделі за літерами UA в коді моделі та українським літерам на стікері на зворотній стороні телевізора. Для використання ТВ не потрібно додатково сплачувати кошти, налаштування можливо здійснити самостійно слідуючи рекомендаціям ТВ, або згідно з інструкцією."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 У такому разі мені дуже цікаво що це за послуга у чеку : « Прошивка под ОСТВ ( поставщик)»; на жаль сюди на можна додати фото
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 відключилися канали. але самі сервіси доступні. можете дивитися більшість фільмів і всі серіали. дивитися є що. і це в рази зручніше, ніж ті канали з дуже поганою картинкою і безкінечною рекламою. я вже добрий десяток серіалів надивився і купу фільмів з друзями на ""світ тв"". як на халяву - просто прекрасно."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, рекомендуємо звертатися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 Чи підтримує wi- fi?
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! Так, тільки 2.4 ГГц."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 почитав інструкцію, знайшов що на телевізорі є кнопка) знаходиться вона схованою під оптичним датчиком (де червоний світлодіод світиться). тож перемкнутися на хдмі все ж можна з телевізора, якщо пульт десь загубити) один мінус викреслюю."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 я не підключав мегого. але до прикладу світ.тв підключився, в кабінеті чітко вказано що на 6 місяців, як і обіцяно.
в якості промокоду потрібно було ввести серійний номер телевізора. тільки з одним нюансом - потрібно спробувати ввести номер написаний на самому телевізорі, або ж на коробці. бо на телевізорі серійник закінчується літерою Z після цифер. але довелося ввести без цієї літери - і пакет на 6 місяців активувався. спробуйте таке зробити і в мегого, має активуватися"
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 Доброго дня! З цього питання, я рекомендую звернутися в технічну підтримку компанії Samsung за номером гарячої лінії 0 800 50-20-00. Там зможуть підказати можливі варіанти вирішення даної ситуації."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,"🔁 вони з різьбою. вам потрібно купити відповідне кріплення. ніби то як зветься стандарт VESA. подивіться характеристики телевізора, там вказано ніби 20х20см кріплення. під цей розмір шукаєте кріплення будь-якої конструкції і докуповуєте його окремо."
Телевізори,https://rozetka.com.ua/ua/samsung_ue32t5300auxua/p200449747/,🔁 Ще і прати вміє
